name	uuid	numData	evaluationNoise	initPlasticity	plasticityDecay	numEpochs	updateAlgorithm	atDatum	errorRate	timeTaken
PFC_version04.txt	35f3c047-6421-4554-8f97-a49bb2759225	100000	1.0	1.0	0.5	4	AllUpHighDown	35000	0.5388	
PFC_version04.txt	35f3c047-6421-4554-8f97-a49bb2759225	100000	1.0	1.0	0.5	4	AllUpHighDown	75000	0.5184	
PFC_version04.txt	35f3c047-6421-4554-8f97-a49bb2759225	100000	1.0	1.0	0.5	4	AllUpHighDown	37500	0.5328	
PFC_version04.txt	35f3c047-6421-4554-8f97-a49bb2759225	100000	1.0	1.0	0.5	4	AllUpHighDown	77500	0.5228	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	40000	0.53	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	80000	0.5252	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	2500	0.554	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	42500	0.528	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	82500	0.5252	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	5000	0.5352	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	45000	0.5196	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	85000	0.5172	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	7500	0.5272	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	47500	0.5416	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	87500	0.5116	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	10000	0.5264	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	50000	0.524	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	90000	0.504	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	12500	0.5316	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	52500	0.528	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	92500	0.5344	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	15000	0.5292	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	55000	0.5312	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	95000	0.5256	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	17500	0.5428	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	57500	0.522	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	97500	0.5232	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	20000	0.5572	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	60000	0.5268	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	100000	0.5508	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	22500	0.532	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	62500	0.5156	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	25000	0.5456	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	65000	0.5288	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	27500	0.5432	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	67500	0.5236	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	30000	0.538	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	70000	0.5148	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	32500	0.5388	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	72500	0.5384	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	35000	0.548	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	75000	0.5444	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	37500	0.5176	
PFC_version04.txt	a3677b73-a728-4756-b89a-c766bbfec6f2	100000	1.0	1.0	0.5	4	AllUpHighDown	77500	0.5352	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	40000	0.502	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	80000	0.54	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	2500	0.5568	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	42500	0.5276	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	82500	0.504	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	5000	0.5092	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	45000	0.5032	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	85000	0.5004	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	7500	0.5224	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	47500	0.5336	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	87500	0.5168	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	10000	0.526	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	50000	0.5184	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	90000	0.53	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	12500	0.5244	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	52500	0.5212	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	92500	0.5076	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	15000	0.5248	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	55000	0.5144	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	95000	0.516	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	17500	0.5288	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	57500	0.5212	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	97500	0.4916	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	20000	0.5228	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	60000	0.5176	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	100000	0.528	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	22500	0.514	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	62500	0.528	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	25000	0.5096	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	65000	0.4952	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	27500	0.4676	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	67500	0.4888	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	30000	0.51	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	70000	0.4932	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	32500	0.5164	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	72500	0.5032	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	35000	0.5188	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	75000	0.5124	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	37500	0.5176	
PFC_version04.txt	bbcd912d-069c-44a0-97e1-080643b415e5	100000	1.0	1.0	0.5	4	AllUpHighDown	77500	0.5288	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	40000	0.5232	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	80000	0.5424	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	2500	0.5808	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	42500	0.5268	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	82500	0.518	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	5000	0.5208	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	45000	0.5276	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	85000	0.534	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	7500	0.55	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	47500	0.552	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	87500	0.5388	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	10000	0.5348	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	50000	0.5452	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	90000	0.5288	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	12500	0.5544	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	52500	0.5204	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	92500	0.53	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	15000	0.5248	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	55000	0.534	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	95000	0.5256	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	17500	0.534	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	57500	0.5232	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	97500	0.5332	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	20000	0.5328	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	60000	0.528	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	100000	0.5412	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	22500	0.5372	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	62500	0.526	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	25000	0.5484	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	65000	0.538	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	27500	0.538	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	67500	0.5412	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	30000	0.534	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	70000	0.5508	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	32500	0.522	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	72500	0.5324	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	35000	0.5088	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	75000	0.5416	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	37500	0.5404	
PFC_version04.txt	9213e33e-6f87-488a-808d-99d4439b4ae3	100000	1.0	1.0	0.5	4	AllUpHighDown	77500	0.5188	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	40000	0.5252	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	80000	0.522	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	2500	0.5512	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	42500	0.5104	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	82500	0.5164	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	5000	0.5244	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	45000	0.5116	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	85000	0.5316	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	7500	0.5164	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	47500	0.5272	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	87500	0.522	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	10000	0.5268	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	50000	0.5464	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	90000	0.5352	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	12500	0.5328	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	52500	0.532	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	92500	0.5384	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	15000	0.5332	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	55000	0.5076	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	95000	0.5492	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	17500	0.538	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	57500	0.5192	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	97500	0.5112	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	20000	0.5316	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	60000	0.518	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	100000	0.5336	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	22500	0.538	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	62500	0.5208	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	25000	0.5256	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	65000	0.5444	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	27500	0.5296	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	67500	0.5452	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	30000	0.5416	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	70000	0.5248	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	32500	0.5368	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	72500	0.5416	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	35000	0.5192	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	75000	0.5304	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	37500	0.528	
PFC_version04.txt	48f501d9-2e92-4d0e-9d70-11cc6e7c6742	100000	1.0	1.0	0.5	4	AllUpHighDown	77500	0.5476	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	40000	0.5308	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	80000	0.5168	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	2500	0.5456	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	42500	0.5172	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	82500	0.526	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	5000	0.5356	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	45000	0.5312	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	85000	0.516	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	7500	0.5104	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	47500	0.5392	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	87500	0.5116	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	10000	0.5276	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	50000	0.5312	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	90000	0.5112	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	12500	0.5284	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	52500	0.5272	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	92500	0.5384	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	15000	0.5224	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	55000	0.5096	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	95000	0.5116	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	17500	0.54	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	57500	0.522	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	97500	0.5232	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	20000	0.5272	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	60000	0.5276	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	100000	0.538	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	22500	0.526	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	62500	0.5452	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	25000	0.5108	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	65000	0.526	
PFC_version04.txt	22f339b9-f744-46d5-b0b0-83bf0af52f45	100000	1.0	1.0	0.5	4	AllUpHighDown	27500	0.5328	
